"date","state","usage"
"17-09-2014","ME",1553
"17-09-2014","MD",9083
"17-09-2014","MA",13738
"17-09-2014","MI",11342
"17-09-2014","MN",6775
"17-09-2014","MS",2346
"17-09-2014","MO",9325
"17-09-2014","MT",547
"17-09-2014","NE",2704
"17-09-2014","NV",6154
"17-09-2014","NH",1313
"17-09-2014","NJ",13386
"17-09-2014","NM",2125
"17-09-2014","NY",37481
"17-09-2014","NC",12845
"17-09-2014","ND",1165
"17-09-2014","OH",14495
"17-09-2014","OK",5958
"17-09-2014","OR",7486
"17-09-2014","PA",15783
"17-09-2014","RI",2495
"17-09-2014","SC",7526
"17-09-2014","SD",689
"17-09-2014","TN",8637
"17-09-2014","TX",40677
"17-09-2014","UT",3146
"17-09-2014","VT",495
"17-09-2014","VA",11596
"17-09-2014","WA",7856
"17-09-2014","WV",2007
"17-09-2014","WI",6662
"17-09-2014","WY",556
"17-09-2014","AS",NA
"17-09-2014","GU",NA
"17-09-2014","MP",NA
"17-09-2014","PR",NA
"17-09-2014","UM",NA
"17-09-2014","VI",NA
"18-09-2014","AL",6787
"18-09-2014","AK",NA
"18-09-2014","AZ",8178
"18-09-2014","AR",2581
"18-09-2014","CA",64158
"18-09-2014","CO",7020
"18-09-2014","CT",5858
"18-09-2014","DE",1400
"18-09-2014","DC",6312
"18-09-2014","FL",33498
"18-09-2014","GA",17409
"18-09-2014","HI",NA
"18-09-2014","ID",1071
"18-09-2014","IL",17308
"18-09-2014","IN",7082
"18-09-2014","IA",3756
"18-09-2014","KS",4999
"18-09-2014","KY",5731
"18-09-2014","LA",6284
"18-09-2014","ME",1460
"18-09-2014","MD",8235
"18-09-2014","MA",13372
"18-09-2014","MI",11116
"18-09-2014","MN",6010
"18-09-2014","MS",2120
"18-09-2014","MO",11349
"18-09-2014","MT",660
"18-09-2014","NE",2738
"18-09-2014","NV",6989
"18-09-2014","NH",1347
"18-09-2014","NJ",14091
"18-09-2014","NM",2075
"18-09-2014","NY",39945
"18-09-2014","NC",12682
"18-09-2014","ND",1128
"18-09-2014","OH",13913
"18-09-2014","OK",5948
"18-09-2014","OR",7867
"18-09-2014","PA",15216
"18-09-2014","RI",2139
"18-09-2014","SC",7870
"18-09-2014","SD",668
"18-09-2014","TN",9101
"18-09-2014","TX",39745
"18-09-2014","UT",3430
"18-09-2014","VT",565
"18-09-2014","VA",11564
"18-09-2014","WA",8107
"18-09-2014","WV",1858
"18-09-2014","WI",7051
"18-09-2014","WY",572
"18-09-2014","AS",NA
"18-09-2014","GU",NA
"18-09-2014","MP",NA
"18-09-2014","PR",NA
"18-09-2014","UM",NA
"18-09-2014","VI",NA
"19-09-2014","AL",5975
"19-09-2014","AK",NA
"19-09-2014","AZ",8248
"19-09-2014","AR",2713
"19-09-2014","CA",64588
"19-09-2014","CO",7264
"19-09-2014","CT",5146
"19-09-2014","DE",1091
"19-09-2014","DC",6447
"19-09-2014","FL",31742
"19-09-2014","GA",16083
"19-09-2014","HI",NA
"19-09-2014","ID",1152
"19-09-2014","IL",16306
"19-09-2014","IN",6913
"19-09-2014","IA",3811
"19-09-2014","KS",4255
"19-09-2014","KY",5211
"19-09-2014","LA",6169
"19-09-2014","ME",1509
"19-09-2014","MD",8340
"19-09-2014","MA",10766
"19-09-2014","MI",10950
"19-09-2014","MN",6041
"19-09-2014","MS",2037
"19-09-2014","MO",10959
"19-09-2014","MT",700
"19-09-2014","NE",2796
"19-09-2014","NV",8165
"19-09-2014","NH",1364
"19-09-2014","NJ",12099
"19-09-2014","NM",2082
"19-09-2014","NY",37248
"19-09-2014","NC",12063
"19-09-2014","ND",847
"19-09-2014","OH",14154
"19-09-2014","OK",5826
"19-09-2014","OR",8018
"19-09-2014","PA",15685
"19-09-2014","RI",1841
"19-09-2014","SC",8419
"19-09-2014","SD",777
"19-09-2014","TN",8132
"19-09-2014","TX",39907
"19-09-2014","UT",3438
"19-09-2014","VT",775
"19-09-2014","VA",11208
"19-09-2014","WA",8183
"19-09-2014","WV",2227
"19-09-2014","WI",6809
"19-09-2014","WY",596
"19-09-2014","AS",NA
"19-09-2014","GU",NA
"19-09-2014","MP",NA
"19-09-2014","PR",NA
"19-09-2014","UM",NA
"19-09-2014","VI",NA
"20-09-2014","AL",8039
"20-09-2014","AK",NA
"20-09-2014","AZ",8337
"20-09-2014","AR",3377
"20-09-2014","CA",71735
"20-09-2014","CO",7764
"20-09-2014","CT",5613
"20-09-2014","DE",1324
"20-09-2014","DC",7164
"20-09-2014","FL",37127
"20-09-2014","GA",19419
"20-09-2014","HI",NA
"20-09-2014","ID",1174
"20-09-2014","IL",18225
"20-09-2014","IN",8036
"20-09-2014","IA",3752
"20-09-2014","KS",3970
"20-09-2014","KY",6479
"20-09-2014","LA",6993
"20-09-2014","ME",1481
"20-09-2014","MD",9649
"20-09-2014","MA",11139
"20-09-2014","MI",11673
"20-09-2014","MN",6538
"20-09-2014","MS",2904
"20-09-2014","MO",9442
"20-09-2014","MT",852
"20-09-2014","NE",4545
"20-09-2014","NV",10252
"20-09-2014","NH",1590
"20-09-2014","NJ",14309
"20-09-2014","NM",1943
"20-09-2014","NY",41997
"20-09-2014","NC",15096
"20-09-2014","ND",917
"20-09-2014","OH",14250
"20-09-2014","OK",6525
"20-09-2014","OR",9186
"20-09-2014","PA",16802
"20-09-2014","RI",2303
"20-09-2014","SC",10118
"20-09-2014","SD",732
"20-09-2014","TN",8870
"20-09-2014","TX",42195
"20-09-2014","UT",3569
"20-09-2014","VT",903
"20-09-2014","VA",12910
"20-09-2014","WA",9530
"20-09-2014","WV",2472
"20-09-2014","WI",8128
"20-09-2014","WY",524
"20-09-2014","AS",NA
"20-09-2014","GU",NA
"20-09-2014","MP",NA
"20-09-2014","PR",NA
"20-09-2014","UM",NA
"20-09-2014","VI",NA
"21-09-2014","AL",5320
"21-09-2014","AK",NA
"21-09-2014","AZ",8778
"21-09-2014","AR",2617
"21-09-2014","CA",69485
"21-09-2014","CO",8033
"21-09-2014","CT",5288
"21-09-2014","DE",1202
"21-09-2014","DC",5950
"21-09-2014","FL",32981
"21-09-2014","GA",14448
"21-09-2014","HI",NA
"21-09-2014","ID",1237
"21-09-2014","IL",17280
"21-09-2014","IN",6881
"21-09-2014","IA",3104
"21-09-2014","KS",3359
"21-09-2014","KY",4597
"21-09-2014","LA",6886
"21-09-2014","ME",1457
"21-09-2014","MD",10260
"21-09-2014","MA",11815
"21-09-2014","MI",11673
"21-09-2014","MN",6020
"21-09-2014","MS",2184
"21-09-2014","MO",8532
"21-09-2014","MT",615
"21-09-2014","NE",2669
"21-09-2014","NV",7993
"21-09-2014","NH",1590
"21-09-2014","NJ",15283
"21-09-2014","NM",2255
"21-09-2014","NY",46791
"21-09-2014","NC",13788
"21-09-2014","ND",928
"21-09-2014","OH",16581
"21-09-2014","OK",5742
"21-09-2014","OR",7867
"21-09-2014","PA",18523
"21-09-2014","RI",2008
"21-09-2014","SC",8345
"21-09-2014","SD",688
"21-09-2014","TN",7890
"21-09-2014","TX",40066
"21-09-2014","UT",3474
"21-09-2014","VT",747
"21-09-2014","VA",12008
"21-09-2014","WA",11065
"21-09-2014","WV",2226
"21-09-2014","WI",7575
"21-09-2014","WY",501
"21-09-2014","AS",NA
"21-09-2014","GU",NA
"21-09-2014","MP",NA
"21-09-2014","PR",NA
"21-09-2014","UM",NA
"21-09-2014","VI",NA
"22-09-2014","AL",5271
"22-09-2014","AK",NA
"22-09-2014","AZ",7661
"22-09-2014","AR",2194
"22-09-2014","CA",57334
"22-09-2014","CO",5467
"22-09-2014","CT",4967
"22-09-2014","DE",1078
"22-09-2014","DC",4669
"22-09-2014","FL",28399
"22-09-2014","GA",12257
"22-09-2014","HI",NA
"22-09-2014","ID",1011
"22-09-2014","IL",17787
"22-09-2014","IN",7045
"22-09-2014","IA",3368
"22-09-2014","KS",3716
"22-09-2014","KY",5363
"22-09-2014","LA",5391
"22-09-2014","ME",1456
"22-09-2014","MD",7673
"22-09-2014","MA",9171
"22-09-2014","MI",10253
"22-09-2014","MN",5401
"22-09-2014","MS",2180
"22-09-2014","MO",11298
"22-09-2014","MT",579
"22-09-2014","NE",2428
"22-09-2014","NV",5931
"22-09-2014","NH",1059
"22-09-2014","NJ",13175
"22-09-2014","NM",1884
"22-09-2014","NY",36996
"22-09-2014","NC",11436
"22-09-2014","ND",847
"22-09-2014","OH",12698
"22-09-2014","OK",5452
"22-09-2014","OR",6904
"22-09-2014","PA",14741
"22-09-2014","RI",1623
"22-09-2014","SC",7428
"22-09-2014","SD",693
"22-09-2014","TN",7241
"22-09-2014","TX",35208
"22-09-2014","UT",3005
"22-09-2014","VT",522
"22-09-2014","VA",10464
"22-09-2014","WA",7208
"22-09-2014","WV",1825
"22-09-2014","WI",5939
"22-09-2014","WY",439
"22-09-2014","AS",NA
"22-09-2014","GU",NA
"22-09-2014","MP",NA
"22-09-2014","PR",NA
"22-09-2014","UM",NA
"22-09-2014","VI",NA
"23-09-2014","AL",5001
"23-09-2014","AK",NA
"23-09-2014","AZ",7301
"23-09-2014","AR",2698
"23-09-2014","CA",60057
"23-09-2014","CO",5556
"23-09-2014","CT",5071
"23-09-2014","DE",960
"23-09-2014","DC",4776
"23-09-2014","FL",28372
"23-09-2014","GA",12360
"23-09-2014","HI",NA
"23-09-2014","ID",1059
"23-09-2014","IL",16037
"23-09-2014","IN",7676
"23-09-2014","IA",2883
"23-09-2014","KS",3435
"23-09-2014","KY",4731
"23-09-2014","LA",5156
"23-09-2014","ME",1271
"23-09-2014","MD",6875
"23-09-2014","MA",10059
"23-09-2014","MI",11320
"23-09-2014","MN",5065
"23-09-2014","MS",1988
"23-09-2014","MO",10910
"23-09-2014","MT",469
"23-09-2014","NE",2319
"23-09-2014","NV",5780
"23-09-2014","NH",1138
"23-09-2014","NJ",11311
"23-09-2014","NM",1907
"23-09-2014","NY",35862
"23-09-2014","NC",10919
"23-09-2014","ND",950
"23-09-2014","OH",12789
"23-09-2014","OK",5058
"23-09-2014","OR",6539
"23-09-2014","PA",15304
"23-09-2014","RI",1580
"23-09-2014","SC",6995
"23-09-2014","SD",629
"23-09-2014","TN",6720
"23-09-2014","TX",35418
"23-09-2014","UT",2386
"23-09-2014","VT",637
"23-09-2014","VA",10561
"23-09-2014","WA",6306
"23-09-2014","WV",1718
"23-09-2014","WI",6134
"23-09-2014","WY",437
"23-09-2014","AS",NA
"23-09-2014","GU",NA
"23-09-2014","MP",NA
"23-09-2014","PR",NA
"23-09-2014","UM",NA
"23-09-2014","VI",NA
"24-09-2014","AL",5430
"24-09-2014","AK",NA
"24-09-2014","AZ",7267
"24-09-2014","AR",2512
"24-09-2014","CA",59880
"24-09-2014","CO",5524
"24-09-2014","CT",4955
"24-09-2014","DE",1039
"24-09-2014","DC",4753
"24-09-2014","FL",30425
"24-09-2014","GA",12969
"24-09-2014","HI",NA
"24-09-2014","ID",992
"24-09-2014","IL",15127
"24-09-2014","IN",6891
"24-09-2014","IA",3223
"24-09-2014","KS",3649
"24-09-2014","KY",5366
"24-09-2014","LA",5097
"24-09-2014","ME",1106
"24-09-2014","MD",6896
"24-09-2014","MA",10143
"24-09-2014","MI",11253
"24-09-2014","MN",5145
"24-09-2014","MS",2103
"24-09-2014","MO",12058
"24-09-2014","MT",572
"24-09-2014","NE",2480
"24-09-2014","NV",5516
"24-09-2014","NH",1291
"24-09-2014","NJ",12110
"24-09-2014","NM",1854
"24-09-2014","NY",35003
"24-09-2014","NC",11202
"24-09-2014","ND",1089
"24-09-2014","OH",12554
"24-09-2014","OK",5358
"24-09-2014","OR",6666
"24-09-2014","PA",14261
"24-09-2014","RI",1730
"24-09-2014","SC",7034
"24-09-2014","SD",679
"24-09-2014","TN",6713
"24-09-2014","TX",36375
"24-09-2014","UT",2574
"24-09-2014","VT",563
"24-09-2014","VA",10999
"24-09-2014","WA",7275
"24-09-2014","WV",1723
"24-09-2014","WI",6268
"24-09-2014","WY",503
"24-09-2014","AS",NA
"24-09-2014","GU",NA
"24-09-2014","MP",NA
"24-09-2014","PR",NA
"24-09-2014","UM",NA
"24-09-2014","VI",NA
"25-09-2014","AL",5278
"25-09-2014","AK",1
"25-09-2014","AZ",7385
"25-09-2014","AR",2334
"25-09-2014","CA",54403
"25-09-2014","CO",4893
"25-09-2014","CT",4758
"25-09-2014","DE",1070
"25-09-2014","DC",5160
"25-09-2014","FL",29822
"25-09-2014","GA",13446
"25-09-2014","HI",NA
"25-09-2014","ID",1125
"25-09-2014","IL",15169
"25-09-2014","IN",6617
"25-09-2014","IA",3410
"25-09-2014","KS",3309
"25-09-2014","KY",4184
"25-09-2014","LA",5416
"25-09-2014","ME",1208
"25-09-2014","MD",9081
"25-09-2014","MA",9188
"25-09-2014","MI",10180
"25-09-2014","MN",5589
"25-09-2014","MS",2191
"25-09-2014","MO",7819
"25-09-2014","MT",563
"25-09-2014","NE",2222
"25-09-2014","NV",4987
"25-09-2014","NH",1069
"25-09-2014","NJ",13770
"25-09-2014","NM",2380
"25-09-2014","NY",38236
"25-09-2014","NC",11556
"25-09-2014","ND",825
"25-09-2014","OH",12665
"25-09-2014","OK",4934
"25-09-2014","OR",5532
"25-09-2014","PA",14984
"25-09-2014","RI",1641
"25-09-2014","SC",7131
"25-09-2014","SD",727
"25-09-2014","TN",6924
"25-09-2014","TX",35169
"25-09-2014","UT",2639
"25-09-2014","VT",470
"25-09-2014","VA",10941
"25-09-2014","WA",6672
"25-09-2014","WV",1851
"25-09-2014","WI",5741
"25-09-2014","WY",385
"25-09-2014","AS",NA
"25-09-2014","GU",NA
"25-09-2014","MP",NA
"25-09-2014","PR",NA
"25-09-2014","UM",NA
"25-09-2014","VI",NA
"26-09-2014","AL",5627
"26-09-2014","AK",NA
"26-09-2014","AZ",7912
"26-09-2014","AR",2636
"26-09-2014","CA",62186
"26-09-2014","CO",6039
"26-09-2014","CT",4954
"26-09-2014","DE",1059
"26-09-2014","DC",6113
"26-09-2014","FL",33353
"26-09-2014","GA",14193
"26-09-2014","HI",NA
"26-09-2014","ID",1269
"26-09-2014","IL",17519
"26-09-2014","IN",6829
"26-09-2014","IA",3191
"26-09-2014","KS",4317
"26-09-2014","KY",4422
"26-09-2014","LA",5652
"26-09-2014","ME",1905
"26-09-2014","MD",7272
"26-09-2014","MA",10368
"26-09-2014","MI",11007
"26-09-2014","MN",5875
"26-09-2014","MS",2066
"26-09-2014","MO",9705
"26-09-2014","MT",606
"26-09-2014","NE",2619
"26-09-2014","NV",6221
"26-09-2014","NH",1276
"26-09-2014","NJ",12181
"26-09-2014","NM",1913
"26-09-2014","NY",35567
"26-09-2014","NC",11496
"26-09-2014","ND",1018
"26-09-2014","OH",13958
"26-09-2014","OK",5241
"26-09-2014","OR",7129
"26-09-2014","PA",14166
"26-09-2014","RI",1703
"26-09-2014","SC",6542
"26-09-2014","SD",588
"26-09-2014","TN",7370
"26-09-2014","TX",36591
"26-09-2014","UT",2697
"26-09-2014","VT",701
"26-09-2014","VA",11577
"26-09-2014","WA",7819
"26-09-2014","WV",1881
"26-09-2014","WI",6452
"26-09-2014","WY",436
"26-09-2014","AS",NA
"26-09-2014","GU",NA
"26-09-2014","MP",NA
"26-09-2014","PR",NA
"26-09-2014","UM",NA
"26-09-2014","VI",NA
"27-09-2014","AL",6009
"27-09-2014","AK",NA
"27-09-2014","AZ",8674
"27-09-2014","AR",3141
"27-09-2014","CA",66789
"27-09-2014","CO",6743
"27-09-2014","CT",5768
"27-09-2014","DE",1155
"27-09-2014","DC",6240
"27-09-2014","FL",35166
"27-09-2014","GA",16986
"27-09-2014","HI",NA
"27-09-2014","ID",1083
"27-09-2014","IL",17724
"27-09-2014","IN",7763
"27-09-2014","IA",3582
"27-09-2014","KS",3769
"27-09-2014","KY",5145
"27-09-2014","LA",6054
"27-09-2014","ME",1628
"27-09-2014","MD",8033
"27-09-2014","MA",12285
"27-09-2014","MI",11909
"27-09-2014","MN",7022
"27-09-2014","MS",2597
"27-09-2014","MO",9452
"27-09-2014","MT",609
"27-09-2014","NE",3548
"27-09-2014","NV",7240
"27-09-2014","NH",1367
"27-09-2014","NJ",15971
"27-09-2014","NM",1923
"27-09-2014","NY",40878
"27-09-2014","NC",13645
"27-09-2014","ND",851
"27-09-2014","OH",15070
"27-09-2014","OK",5393
"27-09-2014","OR",7620
"27-09-2014","PA",15561
"27-09-2014","RI",2047
"27-09-2014","SC",8477
"27-09-2014","SD",774
"27-09-2014","TN",9389
"27-09-2014","TX",39500
"27-09-2014","UT",2997
"27-09-2014","VT",921
"27-09-2014","VA",12179
"27-09-2014","WA",9586
"27-09-2014","WV",1970
"27-09-2014","WI",6565
"27-09-2014","WY",546
"27-09-2014","AS",NA
"27-09-2014","GU",NA
"27-09-2014","MP",NA
"27-09-2014","PR",NA
"27-09-2014","UM",NA
"27-09-2014","VI",NA
"28-09-2014","AL",5214
"28-09-2014","AK",1
"28-09-2014","AZ",8903
"28-09-2014","AR",2526
"28-09-2014","CA",74482
"28-09-2014","CO",6238
"28-09-2014","CT",5217
"28-09-2014","DE",1556
"28-09-2014","DC",5309
"28-09-2014","FL",33496
"28-09-2014","GA",15914
"28-09-2014","HI",1
"28-09-2014","ID",1127
"28-09-2014","IL",18661
"28-09-2014","IN",7432
"28-09-2014","IA",3600
"28-09-2014","KS",3359
"28-09-2014","KY",4870
"28-09-2014","LA",6100
"28-09-2014","ME",1729
"28-09-2014","MD",9637
"28-09-2014","MA",12349
"28-09-2014","MI",10922
"28-09-2014","MN",6704
"28-09-2014","MS",2459
"28-09-2014","MO",8680
"28-09-2014","MT",569
"28-09-2014","NE",2507
"28-09-2014","NV",6553
"28-09-2014","NH",1420
"28-09-2014","NJ",16044
"28-09-2014","NM",2257
"28-09-2014","NY",41821
"28-09-2014","NC",12171
"28-09-2014","ND",976
"28-09-2014","OH",14342
"28-09-2014","OK",6531
"28-09-2014","OR",7735
"28-09-2014","PA",17606
"28-09-2014","RI",2000
"28-09-2014","SC",7375
"28-09-2014","SD",707
"28-09-2014","TN",7768
"28-09-2014","TX",42304
"28-09-2014","UT",3096
"28-09-2014","VT",794
"28-09-2014","VA",12413
"28-09-2014","WA",9720
"28-09-2014","WV",1996
"28-09-2014","WI",8004
"28-09-2014","WY",524
"28-09-2014","AS",NA
"28-09-2014","GU",NA
"28-09-2014","MP",NA
"28-09-2014","PR",NA
"28-09-2014","UM",NA
"28-09-2014","VI",NA
"29-09-2014","AL",3614
"29-09-2014","AK",1
"29-09-2014","AZ",6475
"29-09-2014","AR",1956
"29-09-2014","CA",53039
"29-09-2014","CO",4617
"29-09-2014","CT",3903
"29-09-2014","DE",741
"29-09-2014","DC",3792
"29-09-2014","FL",24401
"29-09-2014","GA",11247
"29-09-2014","HI",NA
"29-09-2014","ID",990
"29-09-2014","IL",12886
"29-09-2014","IN",4765
"29-09-2014","IA",2665
"29-09-2014","KS",3593
"29-09-2014","KY",3668
"29-09-2014","LA",4343
"29-09-2014","ME",1217
"29-09-2014","MD",5852
"29-09-2014","MA",8797
"29-09-2014","MI",8253
"29-09-2014","MN",4474
"29-09-2014","MS",1586
"29-09-2014","MO",8611
"29-09-2014","MT",460
"29-09-2014","NE",1884
"29-09-2014","NV",4423
"29-09-2014","NH",915
"29-09-2014","NJ",9754
"29-09-2014","NM",2011
"29-09-2014","NY",28847
"29-09-2014","NC",8976
"29-09-2014","ND",750
"29-09-2014","OH",9623
"29-09-2014","OK",4332
"29-09-2014","OR",5750
"29-09-2014","PA",11649
"29-09-2014","RI",1568
"29-09-2014","SC",5283
"29-09-2014","SD",527
"29-09-2014","TN",5400
"29-09-2014","TX",28140
"29-09-2014","UT",2160
"29-09-2014","VT",487
"29-09-2014","VA",8337
"29-09-2014","WA",5930
"29-09-2014","WV",1530
"29-09-2014","WI",4609
"29-09-2014","WY",352
"29-09-2014","AS",NA
"29-09-2014","GU",NA
"29-09-2014","MP",NA
"29-09-2014","PR",NA
"29-09-2014","UM",NA
"29-09-2014","VI",NA
"30-09-2014","AL",4808
"30-09-2014","AK",1
"30-09-2014","AZ",7309
"30-09-2014","AR",2515
"30-09-2014","CA",59331
"30-09-2014","CO",5657
"30-09-2014","CT",5259
"30-09-2014","DE",929
"30-09-2014","DC",5016
"30-09-2014","FL",31487
"30-09-2014","GA",12775
"30-09-2014","HI",NA
"30-09-2014","ID",1038
"30-09-2014","IL",16401
"30-09-2014","IN",6225
"30-09-2014","IA",3515
"30-09-2014","KS",6216
"30-09-2014","KY",4466
"30-09-2014","LA",5178
"30-09-2014","ME",1253
"30-09-2014","MD",7181
"30-09-2014","MA",9683
"30-09-2014","MI",10267
"30-09-2014","MN",5528
"30-09-2014","MS",2037
"30-09-2014","MO",14427
"30-09-2014","MT",495
"30-09-2014","NE",2897
"30-09-2014","NV",5024
"30-09-2014","NH",1126
"30-09-2014","NJ",11455
"30-09-2014","NM",1945
"30-09-2014","NY",33720
"30-09-2014","NC",10547
"30-09-2014","ND",824
"30-09-2014","OH",11809
"30-09-2014","OK",5470
"30-09-2014","OR",6563
"30-09-2014","PA",14055
"30-09-2014","RI",1663
"30-09-2014","SC",6396
"30-09-2014","SD",589
"30-09-2014","TN",6596
"30-09-2014","TX",35775
"30-09-2014","UT",2416
"30-09-2014","VT",649
"30-09-2014","VA",10603
"30-09-2014","WA",7026
"30-09-2014","WV",1772
"30-09-2014","WI",6318
"30-09-2014","WY",438
"30-09-2014","AS",NA
"30-09-2014","GU",NA
"30-09-2014","MP",NA
"30-09-2014","PR",NA
"30-09-2014","UM",NA
"30-09-2014","VI",NA
"01-10-2014","AL",4728
"01-10-2014","AK",NA
"01-10-2014","AZ",7858
"01-10-2014","AR",2441
"01-10-2014","CA",64800
"01-10-2014","CO",6238
"01-10-2014","CT",4996
"01-10-2014","DE",1177
"01-10-2014","DC",4931
"01-10-2014","FL",32980
"01-10-2014","GA",13659
"01-10-2014","HI",NA
"01-10-2014","ID",1115
"01-10-2014","IL",15972
"01-10-2014","IN",6490
"01-10-2014","IA",3050
"01-10-2014","KS",3702
"01-10-2014","KY",4603
"01-10-2014","LA",5282
"01-10-2014","ME",1325
"01-10-2014","MD",7287
"01-10-2014","MA",10317
"01-10-2014","MI",9740
"01-10-2014","MN",5773
"01-10-2014","MS",2188
"01-10-2014","MO",8888
"01-10-2014","MT",500
"01-10-2014","NE",2426
"01-10-2014","NV",5133
"01-10-2014","NH",1179
"01-10-2014","NJ",11770
"01-10-2014","NM",1864
"01-10-2014","NY",34476
"01-10-2014","NC",11001
"01-10-2014","ND",849
"01-10-2014","OH",13077
"01-10-2014","OK",5426
"01-10-2014","OR",7300
"01-10-2014","PA",15845
"01-10-2014","RI",1821
"01-10-2014","SC",6478
"01-10-2014","SD",623
"01-10-2014","TN",7222
"01-10-2014","TX",35274
"01-10-2014","UT",2578
"01-10-2014","VT",603
"01-10-2014","VA",10857
"01-10-2014","WA",6967
"01-10-2014","WV",1843
"01-10-2014","WI",6227
"01-10-2014","WY",487
"01-10-2014","AS",NA
"01-10-2014","GU",NA
"01-10-2014","MP",NA
"01-10-2014","PR",NA
"01-10-2014","UM",NA
"01-10-2014","VI",NA
"02-10-2014","AL",5766
"02-10-2014","AK",NA
"02-10-2014","AZ",8781
"02-10-2014","AR",2844
"02-10-2014","CA",65553
"02-10-2014","CO",7063
"02-10-2014","CT",5231
"02-10-2014","DE",1442
"02-10-2014","DC",5146
"02-10-2014","FL",33874
"02-10-2014","GA",15047
"02-10-2014","HI",NA
"02-10-2014","ID",1129
"02-10-2014","IL",17071
"02-10-2014","IN",6604
"02-10-2014","IA",3582
"02-10-2014","KS",4808
"02-10-2014","KY",4553
"02-10-2014","LA",5782
"02-10-2014","ME",1705
"02-10-2014","MD",10124
"02-10-2014","MA",10526
"02-10-2014","MI",11247
"02-10-2014","MN",6944
"02-10-2014","MS",2523
"02-10-2014","MO",9657
"02-10-2014","MT",563
"02-10-2014","NE",2621
"02-10-2014","NV",5428
"02-10-2014","NH",1194
"02-10-2014","NJ",13418
"02-10-2014","NM",1794
"02-10-2014","NY",35864
"02-10-2014","NC",12185
"02-10-2014","ND",1004
"02-10-2014","OH",12807
"02-10-2014","OK",5425
"02-10-2014","OR",7711
"02-10-2014","PA",15076
"02-10-2014","RI",1877
"02-10-2014","SC",6766
"02-10-2014","SD",790
"02-10-2014","TN",7891
"02-10-2014","TX",37476
"02-10-2014","UT",2922
"02-10-2014","VT",606
"02-10-2014","VA",11392
"02-10-2014","WA",8023
"02-10-2014","WV",1990
"02-10-2014","WI",8178
"02-10-2014","WY",443
"02-10-2014","AS",NA
"02-10-2014","GU",NA
"02-10-2014","MP",NA
"02-10-2014","PR",NA
"02-10-2014","UM",NA
"02-10-2014","VI",NA
"03-10-2014","AL",5224
"03-10-2014","AK",NA
"03-10-2014","AZ",8087
"03-10-2014","AR",2611
"03-10-2014","CA",73155
"03-10-2014","CO",7695
"03-10-2014","CT",5254
"03-10-2014","DE",1149
"03-10-2014","DC",6566
"03-10-2014","FL",35905
"03-10-2014","GA",15064
"03-10-2014","HI",NA
"03-10-2014","ID",1328
"03-10-2014","IL",16715
"03-10-2014","IN",6967
"03-10-2014","IA",3641
"03-10-2014","KS",4873
"03-10-2014","KY",4881
"03-10-2014","LA",5843
"03-10-2014","ME",1546
"03-10-2014","MD",9106
"03-10-2014","MA",10360
"03-10-2014","MI",10501
"03-10-2014","MN",5810
"03-10-2014","MS",2253
"03-10-2014","MO",10159
"03-10-2014","MT",590
"03-10-2014","NE",2412
"03-10-2014","NV",5753
"03-10-2014","NH",1233
"03-10-2014","NJ",12302
"03-10-2014","NM",2117
"03-10-2014","NY",34598
"03-10-2014","NC",12773
"03-10-2014","ND",938
"03-10-2014","OH",12666
"03-10-2014","OK",5411
"03-10-2014","OR",5708
"03-10-2014","PA",14986
"03-10-2014","RI",2070
"03-10-2014","SC",7536
"03-10-2014","SD",748
"03-10-2014","TN",8313
"03-10-2014","TX",38267
"03-10-2014","UT",2983
"03-10-2014","VT",754
"03-10-2014","VA",11198
"03-10-2014","WA",8088
"03-10-2014","WV",2087
"03-10-2014","WI",6513
"03-10-2014","WY",479
"03-10-2014","AS",NA
"03-10-2014","GU",NA
"03-10-2014","MP",NA
"03-10-2014","PR",NA
"03-10-2014","UM",NA
"03-10-2014","VI",NA
"04-10-2014","AL",7923
"04-10-2014","AK",NA
"04-10-2014","AZ",8856
"04-10-2014","AR",2670
"04-10-2014","CA",77994
"04-10-2014","CO",8245
"04-10-2014","CT",5211
"04-10-2014","DE",1342
"04-10-2014","DC",7227
"04-10-2014","FL",38859
"04-10-2014","GA",18364
"04-10-2014","HI",NA
"04-10-2014","ID",1384
"04-10-2014","IL",16375
"04-10-2014","IN",7310
"04-10-2014","IA",3404
"04-10-2014","KS",3854
