"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","incident_number","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"NE",9,"Nebraska",0,0,33,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",10,"Nebraska",0,0,28,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",11,"Nebraska",0.0465116279069767,2,43,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",12,"Nebraska",0,0,23,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",13,"Nebraska",0.0769230769230769,2,26,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",14,"Nebraska",0.157894736842105,3,19,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NH",1,"New Hampshire",0.1,2,20,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",2,"New Hampshire",0.162790697674419,7,43,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",3,"New Hampshire",0.0227272727272727,1,44,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",4,"New Hampshire",0.0588235294117647,3,51,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",5,"New Hampshire",0,0,39,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",6,"New Hampshire",0.0740740740740741,2,27,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",7,"New Hampshire",0.0666666666666667,2,30,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",8,"New Hampshire",0,0,27,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",9,"New Hampshire",0,0,33,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",10,"New Hampshire",0,0,28,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",11,"New Hampshire",0.0465116279069767,2,43,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",12,"New Hampshire",0,0,23,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",13,"New Hampshire",0.0769230769230769,2,26,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",14,"New Hampshire",0.157894736842105,3,19,NA,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NJ",1,"New Jersey",0.1,2,20,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",2,"New Jersey",0.162790697674419,7,43,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",3,"New Jersey",0.0227272727272727,1,44,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",4,"New Jersey",0.0588235294117647,3,51,1,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",5,"New Jersey",0,0,39,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",6,"New Jersey",0.0740740740740741,2,27,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",7,"New Jersey",0.0666666666666667,2,30,2,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",8,"New Jersey",0,0,27,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",9,"New Jersey",0,0,33,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",10,"New Jersey",0,0,28,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",11,"New Jersey",0.0465116279069767,2,43,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",12,"New Jersey",0,0,23,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",13,"New Jersey",0.0769230769230769,2,26,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",14,"New Jersey",0.157894736842105,3,19,NA,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NM",1,"New Mexico",0.1,2,20,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",2,"New Mexico",0.162790697674419,7,43,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",3,"New Mexico",0.0227272727272727,1,44,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",4,"New Mexico",0.0588235294117647,3,51,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",5,"New Mexico",0,0,39,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",6,"New Mexico",0.0740740740740741,2,27,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",7,"New Mexico",0.0666666666666667,2,30,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",8,"New Mexico",0,0,27,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",9,"New Mexico",0,0,33,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",10,"New Mexico",0,0,28,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",11,"New Mexico",0.0465116279069767,2,43,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",12,"New Mexico",0,0,23,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",13,"New Mexico",0.0769230769230769,2,26,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",14,"New Mexico",0.157894736842105,3,19,NA,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NV",1,"Nevada",0.1,2,20,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",2,"Nevada",0.162790697674419,7,43,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",3,"Nevada",0.0227272727272727,1,44,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",4,"Nevada",0.0588235294117647,3,51,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",5,"Nevada",0,0,39,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",6,"Nevada",0.0740740740740741,2,27,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",7,"Nevada",0.0666666666666667,2,30,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",8,"Nevada",0,0,27,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",9,"Nevada",0,0,33,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",10,"Nevada",0,0,28,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",11,"Nevada",0.0465116279069767,2,43,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",12,"Nevada",0,0,23,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",13,"Nevada",0.0769230769230769,2,26,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",14,"Nevada",0.157894736842105,3,19,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NY",1,"New York",0.1,2,20,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",2,"New York",0.162790697674419,7,43,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",3,"New York",0.0227272727272727,1,44,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",4,"New York",0.0588235294117647,3,51,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",5,"New York",0,0,39,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",6,"New York",0.0740740740740741,2,27,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",7,"New York",0.0666666666666667,2,30,1,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",8,"New York",0,0,27,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",9,"New York",0,0,33,1,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",10,"New York",0,0,28,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",11,"New York",0.0465116279069767,2,43,1,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",12,"New York",0,0,23,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",13,"New York",0.0769230769230769,2,26,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",14,"New York",0.157894736842105,3,19,NA,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"OH",1,"Ohio",0.1,2,20,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",2,"Ohio",0.162790697674419,7,43,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",3,"Ohio",0.0227272727272727,1,44,1,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",4,"Ohio",0.0588235294117647,3,51,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",5,"Ohio",0,0,39,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",6,"Ohio",0.0740740740740741,2,27,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",7,"Ohio",0.0666666666666667,2,30,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",8,"Ohio",0,0,27,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",9,"Ohio",0,0,33,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",10,"Ohio",0,0,28,1,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",11,"Ohio",0.0465116279069767,2,43,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",12,"Ohio",0,0,23,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",13,"Ohio",0.0769230769230769,2,26,1,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",14,"Ohio",0.157894736842105,3,19,NA,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OK",1,"Oklahoma",0.1,2,20,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",2,"Oklahoma",0.162790697674419,7,43,1,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",3,"Oklahoma",0.0227272727272727,1,44,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",4,"Oklahoma",0.0588235294117647,3,51,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",5,"Oklahoma",0,0,39,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",6,"Oklahoma",0.0740740740740741,2,27,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",7,"Oklahoma",0.0666666666666667,2,30,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",8,"Oklahoma",0,0,27,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",9,"Oklahoma",0,0,33,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",10,"Oklahoma",0,0,28,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",11,"Oklahoma",0.0465116279069767,2,43,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",12,"Oklahoma",0,0,23,NA,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
