"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","perc_negative_usa","total_tweet_usa","total_negative_usa","mean_sentiment","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"NH",7,"New Hampshire",0.0666666666666667,2,30,0,6,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",8,"New Hampshire",0,0,27,0.142857142857143,7,1,-0.0285714285714286,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",9,"New Hampshire",0,0,33,0,7,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",10,"New Hampshire",0,0,28,0,8,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",11,"New Hampshire",0.0465116279069767,2,43,0,8,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",12,"New Hampshire",0,0,23,0,7,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",13,"New Hampshire",0.0769230769230769,2,26,0,8,0,0.0375,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",14,"New Hampshire",0.157894736842105,3,19,0,3,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NJ",1,"New Jersey",0.1,2,20,0.2,35,7,0.0213708513708514,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",2,"New Jersey",0.162790697674419,7,43,0.259259259259259,135,35,0.0294614439058884,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",3,"New Jersey",0.0227272727272727,1,44,0.221052631578947,95,21,0.0452425060319797,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",4,"New Jersey",0.0588235294117647,3,51,0.130434782608696,69,9,0.0765763222284961,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",5,"New Jersey",0,0,39,0.169230769230769,65,11,0.0682942698327314,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",6,"New Jersey",0.0740740740740741,2,27,0.1875,96,18,0.0399812860750361,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",7,"New Jersey",0.0666666666666667,2,30,0.1,50,5,0.0816534576534576,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",8,"New Jersey",0,0,27,0.140350877192982,57,8,0.0760343457711879,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",9,"New Jersey",0,0,33,0.137931034482759,58,8,0.0432157162760611,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",10,"New Jersey",0,0,28,0.157894736842105,57,9,0.0923904555483503,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",11,"New Jersey",0.0465116279069767,2,43,0.125,72,9,0.074643759018759,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",12,"New Jersey",0,0,23,0.0821917808219178,73,6,0.0671346537784894,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",13,"New Jersey",0.0769230769230769,2,26,0.111111111111111,54,6,0.0450006783340117,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NJ",14,"New Jersey",0.157894736842105,3,19,0.21875,32,7,0.0154389880952381,2952519.5,8881845,1768020,19.9,155713,1.8,910292,10.2,2752303,2278889,2473790,1376863,31,25.7,27.9,15.5,641113,1683568,1420805,1457910,926146,10.4,27.5,23.1,23.8,15.1,6.1,110140,10.4,NA
"NM",1,"New Mexico",0.1,2,20,0.197674418604651,86,17,0.0472426475333452,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",2,"New Mexico",0.162790697674419,7,43,0.176470588235294,170,30,0.0653763230233818,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",3,"New Mexico",0.0227272727272727,1,44,0.123529411764706,170,21,0.0637024739965916,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",4,"New Mexico",0.0588235294117647,3,51,0.134228187919463,149,20,0.0596450529336435,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",5,"New Mexico",0,0,39,0.111111111111111,180,20,0.081391494308161,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",6,"New Mexico",0.0740740740740741,2,27,0.124293785310734,177,22,0.0759455547591141,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",7,"New Mexico",0.0666666666666667,2,30,0.112426035502959,169,19,0.0876624033428767,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",8,"New Mexico",0,0,27,0.111111111111111,189,21,0.069589082287495,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",9,"New Mexico",0,0,33,0.103448275862069,232,24,0.078268642277263,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",10,"New Mexico",0,0,28,0.130841121495327,214,28,0.0698099149033728,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",11,"New Mexico",0.0465116279069767,2,43,0.126168224299065,214,27,0.071662942457335,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",12,"New Mexico",0,0,23,0.100558659217877,179,18,0.0670925133215636,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",13,"New Mexico",0.0769230769230769,2,26,0.130081300813008,246,32,0.0764197636148856,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NM",14,"New Mexico",0.157894736842105,3,19,0.141025641025641,78,11,0.0735327706481553,479481,2092434,1015751,48.5,6444,0.3,49668,2.4,698154,527913,524852,341515,33.4,25.2,25.1,16.3,205558,368487,442039,213129,165067,14.7,26.4,31.7,15.3,11.8,7.2,66565,20,NA
"NV",1,"Nevada",0.1,2,20,NA,NA,NA,NA,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",2,"Nevada",0.162790697674419,7,43,0.125,8,1,0.0598710317460317,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",3,"Nevada",0.0227272727272727,1,44,0.222222222222222,9,2,0.0222222222222222,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",4,"Nevada",0.0588235294117647,3,51,0.428571428571429,7,3,0.0564574314574315,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",5,"Nevada",0,0,39,0.333333333333333,3,1,0.242857142857143,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",6,"Nevada",0.0740740740740741,2,27,0.222222222222222,9,2,0.0194829861496528,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",7,"Nevada",0.0666666666666667,2,30,0,2,0,0.155555555555556,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",8,"Nevada",0,0,27,0.0909090909090909,11,1,0.155050505050505,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",9,"Nevada",0,0,33,0,11,0,0.0983864620228257,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",10,"Nevada",0,0,28,0.272727272727273,11,3,0.0291223927587564,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",11,"Nevada",0.0465116279069767,2,43,0.444444444444444,9,4,-0.00241301907968575,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",12,"Nevada",0,0,23,0.142857142857143,7,1,0.0545918367346939,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",13,"Nevada",0.0769230769230769,2,26,0.25,4,1,0.00595238095238095,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NV",14,"Nevada",0.157894736842105,3,19,0.333333333333333,6,2,-0.038961038961039,1370073,2922849,831597,28.5,35289,1.2,296156,10.1,921399,814461,748938,438051,31.5,27.8,25.7,15,274163,563229,678710,317510,167838,13.7,28.1,33.9,15.9,8.4,6.9,77319,13.7,NA
"NY",1,"New York",0.1,2,20,0,9,0,0.0900873817540484,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",2,"New York",0.162790697674419,7,43,0.0869565217391304,23,2,0.0598202522115566,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",3,"New York",0.0227272727272727,1,44,0.0555555555555556,18,1,0.0981481481481482,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",4,"New York",0.0588235294117647,3,51,0.117647058823529,17,2,0.0861577964519141,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",5,"New York",0,0,39,0.117647058823529,17,2,0.0364720247073188,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",6,"New York",0.0740740740740741,2,27,0,16,0,0.111489898989899,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",7,"New York",0.0666666666666667,2,30,0.0909090909090909,22,2,0.0626262626262626,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",8,"New York",0,0,27,0,15,0,0.0377777777777778,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",9,"New York",0,0,33,0.05,20,1,0.0295454545454545,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",10,"New York",0,0,28,0.166666666666667,24,4,0.0602277352277352,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",11,"New York",0.0465116279069767,2,43,0.0555555555555556,18,1,0.0821007696007696,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",12,"New York",0,0,23,0.192307692307692,26,5,0.0135531135531136,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",13,"New York",0.0769230769230769,2,26,0.333333333333333,21,7,0.0133426097711812,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"NY",14,"New York",0.157894736842105,3,19,0,7,0,0.0936507936507937,7435569.5,19618453,3705588,18.9,694977,3.5,1814634,9.2,6012111,5306912,5230741,3068689,30.5,27.1,26.6,15.6,1839849,3556251,3322104,2748577,2139561,13.5,26.1,24.4,20.2,15.7,6,97424,14.6,NA
"OH",1,"Ohio",0.1,2,20,0.368421052631579,19,7,-0.00329641119114803,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",2,"Ohio",0.162790697674419,7,43,0.219178082191781,73,16,0.0346539305443415,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",3,"Ohio",0.0227272727272727,1,44,0.267605633802817,71,19,0.0179333577220901,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",4,"Ohio",0.0588235294117647,3,51,0.155172413793103,58,9,0.0369621279104038,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",5,"Ohio",0,0,39,0.283018867924528,53,15,-0.0189121674970732,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",6,"Ohio",0.0740740740740741,2,27,0.258620689655172,58,15,0.0172731004627556,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",7,"Ohio",0.0666666666666667,2,30,0.210526315789474,57,12,0.0426432242221716,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",8,"Ohio",0,0,27,0.327868852459016,61,20,0.00759909489417686,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",9,"Ohio",0,0,33,0.164179104477612,67,11,0.022733361166197,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",10,"Ohio",0,0,28,0.11864406779661,59,7,0.0436306160882432,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",11,"Ohio",0.0465116279069767,2,43,0.163636363636364,55,9,0.0432415059687787,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",12,"Ohio",0,0,23,0.166666666666667,54,9,0.0148166134277245,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",13,"Ohio",0.0769230769230769,2,26,0.106382978723404,47,5,0.0279635258358663,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OH",14,"Ohio",0.157894736842105,3,19,0.208333333333333,24,5,-0.0185861592111592,3232510,11641879,431327,3.7,56073,0.5,314709,2.7,3704794,2899034,3145190,1892861,31.8,24.9,27.1,16.3,786160,2639478,2305877,1370810,834760,9.9,33.3,29.1,17.3,10.5,5.8,74109,14.5," 1"
"OK",1,"Oklahoma",0.1,2,20,0,11,0,0.350865800865801,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",2,"Oklahoma",0.162790697674419,7,43,0.173913043478261,46,8,0.0765565955783347,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",3,"Oklahoma",0.0227272727272727,1,44,0.272727272727273,33,9,0.049791958882868,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",4,"Oklahoma",0.0588235294117647,3,51,0.19047619047619,21,4,0.0142135642135642,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",5,"Oklahoma",0,0,39,0.333333333333333,15,5,-0.0194227994227994,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",6,"Oklahoma",0.0740740740740741,2,27,0.25,12,3,0.0507936507936508,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",7,"Oklahoma",0.0666666666666667,2,30,0.307692307692308,13,4,0.0702020202020202,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",8,"Oklahoma",0,0,27,0.266666666666667,15,4,0.103939393939394,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",9,"Oklahoma",0,0,33,0.105263157894737,19,2,0.159109895952001,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",10,"Oklahoma",0,0,28,0.28,25,7,0.011030303030303,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",11,"Oklahoma",0.0465116279069767,2,43,0.307692307692308,13,4,0.0144133644133644,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
"OK",12,"Oklahoma",0,0,23,0.157894736842105,19,3,0.0551017695754538,1245363.5,3918137,407521,10.4,12342,0.3,109897,2.8,1344136,1023155,961616,589230,34.3,26.1,24.5,15,313788,806407,805736,428829,219241,12.2,31.3,31.3,16.7,8.5,5.3,70262,16," 1"
